"","P1PRIMPK","CHILDID","CREGION","GENDER","RACE","C1R4MSCL","WKBLACK","WKHISP","P1HFAMIL","C1CMOTOR","R1_KAGE","P1HIG_1","W1INCCAT","WKINCOME","A2TXSPEN","C1R4MPF","C1R4RPF","S2HVISIT","S2ORIENT","C7R4RPF","C7R4MPF","C6ATTLVL","P1NUMSIB"
"13567",0,"0896002C",3,2,3,17.22,2,1,1,16,69.23,12,5,22000,3,1,-1,NA,NA,NA,NA,2,1
"13568",-9,"0896003C",3,2,3,19.17,2,1,3,11,70.07,10,3,14400,3,1,0,NA,NA,8,8,3,1
"13569",NA,"0896004C",3,2,4,NA,2,1,NA,NA,-9,NA,4,30000,4,NA,NA,NA,NA,NA,NA,NA,NA
"13570",0,"0896005C",3,2,3,18.68,2,1,1,10,73.6,9,NA,30000,4,1,-9,NA,NA,6,6,2,2
"13571",6,"0896006C",3,2,2,28.9,1,2,3,16,74.23,16,NA,28000,4,2,1,NA,NA,NA,NA,NA,1
"13572",0,"0896007C",3,2,2,27.25,1,2,1,14,71.8,16,NA,40000,4,2,-9,NA,NA,NA,NA,3,2
"13573",0,"0896008C",3,1,4,16.36,2,1,1,13,74.33,13,7,30000,4,1,0,NA,NA,NA,NA,3,2
"13574",6,"0896010C",3,1,2,20.15,1,2,4,13,63.13,13,NA,45000,4,1,0,NA,NA,NA,NA,NA,0
"13575",0,"0896011C",3,1,3,17.31,2,1,1,13,67.03,10,NA,67000,4,1,0,NA,NA,NA,NA,3,1
"13576",0,"0896012C",3,1,3,15.22,2,1,1,11,71.53,3,3,18000,4,0,-1,NA,NA,NA,NA,NA,3
"13577",6,"0896013C",3,2,4,16.72,2,1,4,10,70.67,9,NA,26000,4,1,0,NA,NA,7,7,3,0
"13578",8,"0896014C",3,2,4,NA,2,1,1,NA,-9,6,NA,22000,NA,NA,NA,NA,NA,NA,NA,NA,2
"13579",NA,"0896015C",3,2,4,16.64,NA,NA,NA,15,73.4,NA,NA,NA,4,1,-1,NA,NA,8,5,3,NA
"13580",6,"0896016C",3,2,4,20.11,2,1,1,14,71.37,9,6,12000,4,1,-1,NA,NA,NA,NA,4,2
"13581",7,"0896017C",3,2,2,24.7,1,2,3,15,70.4,9,NA,9000,4,2,2,NA,NA,NA,NA,NA,1
"13582",1,"0896018C",3,1,4,20.4,2,1,1,2,67.83,16,NA,25000,4,1,1,NA,NA,7,8,4,1
"13583",NA,"0896019C",3,1,4,NA,NA,NA,NA,NA,-9,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"13584",6,"0896020C",3,2,1,NA,2,2,1,NA,-9,13,NA,28000,NA,NA,NA,NA,NA,NA,NA,NA,1
"13585",0,"0896021C",3,1,4,26.09,2,1,1,-9,72.77,9,NA,18000,4,2,-9,NA,NA,NA,NA,NA,3
"13586",0,"0896022C",3,2,4,19.03,2,1,1,15,73.2,16,3,12000,4,1,-1,NA,NA,NA,NA,3,1
"13587",NA,"0896024C",3,1,4,16.24,NA,NA,NA,12,65.93,NA,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA
"13588",6,"0897001C",3,1,2,34.07,1,2,1,12,64.07,18,11,90000,3,3,2,2,1,NA,NA,NA,1
"13589",6,"0897002C",3,1,1,27.84,2,2,2,12,72.93,13,12,160000,3,2,2,2,1,NA,NA,NA,0
"13590",6,"0897003C",3,2,1,24.87,2,2,1,14,72,10,NA,36000,3,2,2,2,1,NA,NA,NA,1
"13591",4,"0897004C",3,1,1,28.44,2,2,1,17,73.43,16,10,1e+05,3,2,1,2,1,NA,NA,NA,1
"13592",NA,"0897005C",3,1,2,29.65,1,2,NA,16,66.27,NA,NA,55000,3,2,2,2,1,NA,NA,NA,NA
"13593",6,"0897006C",3,1,8,43.51,-9,-9,1,15,65.93,20,9,80000,3,3,3,2,1,NA,NA,NA,1
"13594",-9,"0897007C",3,1,1,36.36,2,2,1,14,63.77,12,12,85000,3,3,3,2,1,NA,NA,NA,1
"13595",6,"0897008C",3,1,7,27.4,2,2,1,14,68.6,17,12,42000,3,2,3,2,1,9,8,5,1
"13596",0,"0897009C",3,2,6,37.59,2,2,1,17,69.63,12,7,40000,3,3,3,2,1,9,8,5,1
"13597",0,"0897010C",3,1,1,64.47,2,2,1,11,65.97,18,12,1e+05,3,4,3,2,1,NA,NA,NA,1
"13598",0,"0897011C",3,2,1,29.61,2,2,4,13,67.97,17,5,31000,3,2,1,2,1,NA,NA,NA,0
"13599",NA,"0897012C",3,2,1,33.57,NA,NA,NA,15,70.17,NA,NA,NA,3,3,3,2,1,NA,NA,NA,NA
"13600",6,"0897013C",3,2,1,55.23,2,2,2,17,63.93,18,11,85000,3,4,3,2,1,9,7,5,0
"13601",6,"0897014C",3,1,1,46.63,2,2,1,13,67.2,18,10,50000,3,3,3,2,1,NA,NA,NA,2
"13602",6,"0897015C",3,2,1,25.16,2,2,1,13,61.83,18,10,60000,3,2,1,2,1,NA,NA,NA,1
"13603",NA,"0897016C",3,1,2,24.53,NA,NA,NA,12,63.63,NA,7,NA,3,1,1,2,1,NA,NA,NA,NA
"13604",7,"0897017C",3,2,1,25.02,2,2,1,13,62.2,16,10,75000,3,1,1,2,1,NA,NA,NA,1
"13605",7,"0897018C",3,2,4,17.13,2,1,1,13,62.9,16,11,1e+05,3,1,0,2,1,NA,NA,NA,3
"13606",4,"0897019C",3,2,1,48.86,2,2,1,16,66.43,18,10,60000,3,4,3,2,1,10,8,NA,1
"13607",0,"0897020C",3,1,1,21.05,2,2,1,14,66.6,16,12,160000,3,1,1,2,1,NA,NA,4,3
"13608",6,"0897021C",3,2,1,29.65,2,2,1,14,63.53,18,13,180000,3,2,1,2,1,NA,NA,NA,1
"13609",NA,"0897022C",3,2,1,18.95,NA,NA,NA,-9,62.93,NA,NA,NA,NA,2,-9,2,1,NA,NA,NA,NA
"13610",6,"0897023C",3,1,1,30.17,2,2,1,12,62.97,18,10,29000,3,3,1,2,1,NA,NA,NA,1
"13611",6,"0897024C",3,1,1,30.59,2,2,3,15,64.93,18,8,32000,3,2,1,2,1,7,9,5,1
"13612",NA,"0902001C",3,1,1,NA,2,2,NA,NA,NA,NA,NA,90000,3,NA,NA,NA,NA,NA,NA,NA,NA
"13613",NA,"0902002C",3,1,3,NA,2,1,NA,NA,NA,NA,11,1e+05,3,NA,NA,NA,NA,8,7,5,NA
"13614",NA,"0902003C",3,1,1,NA,2,2,NA,NA,NA,NA,12,90000,3,NA,NA,NA,NA,9,7,3,NA
"13615",NA,"0902004C",3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"13616",NA,"0902005C",3,2,8,NA,1,2,NA,NA,NA,NA,NA,45000,3,NA,NA,NA,NA,NA,NA,NA,NA
"13617",NA,"0902006C",3,1,1,NA,2,2,NA,NA,NA,NA,10,58000,3,NA,NA,NA,NA,NA,NA,NA,NA
"13618",NA,"0902007C",3,2,3,NA,2,1,NA,NA,NA,NA,NA,40000,3,NA,NA,NA,NA,NA,NA,NA,NA
"13619",NA,"0902008C",3,1,1,NA,2,2,NA,NA,NA,NA,NA,70000,3,NA,NA,NA,NA,NA,NA,5,NA
"13620",NA,"0902009C",3,1,1,NA,2,2,NA,NA,NA,NA,12,110000,3,NA,NA,NA,NA,NA,NA,NA,NA
"13621",NA,"0902010C",3,1,1,NA,2,2,NA,NA,NA,NA,10,55000,3,NA,NA,NA,NA,8,9,4,NA
"13622",NA,"0902011C",3,1,1,NA,2,2,NA,NA,NA,NA,12,85000,3,NA,NA,NA,NA,9,9,4,NA
"13623",NA,"0902012C",3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"13624",NA,"0902013C",3,2,1,NA,2,2,NA,NA,NA,NA,12,170000,3,NA,NA,NA,NA,NA,NA,NA,NA
"13625",NA,"0902014C",3,1,1,NA,2,2,NA,NA,NA,NA,NA,110000,3,NA,NA,NA,NA,-9,9,5,NA
"13626",NA,"0902015C",3,1,1,NA,2,2,NA,NA,NA,NA,11,80000,3,NA,NA,NA,NA,9,8,2,NA
"13627",NA,"0902016C",3,2,1,NA,2,2,NA,NA,NA,NA,13,65000,3,NA,NA,NA,NA,8,8,4,NA
"13628",NA,"0902017C",3,2,1,NA,2,2,NA,NA,NA,NA,NA,3e+05,3,NA,NA,NA,NA,NA,NA,NA,NA
"13629",NA,"0902018C",3,2,1,NA,2,2,NA,NA,NA,NA,10,45000,3,NA,NA,NA,NA,NA,NA,NA,NA
"13630",NA,"0902019C",3,2,1,NA,2,2,NA,NA,NA,NA,13,2e+05,3,NA,NA,NA,NA,8,7,4,NA
"13631",NA,"0902021C",3,1,1,NA,2,2,NA,NA,NA,NA,11,70000,3,NA,NA,NA,NA,8,-9,4,NA
"13632",NA,"0902023C",3,2,3,NA,2,1,NA,NA,NA,NA,11,90000,3,NA,NA,NA,NA,NA,NA,NA,NA
"13633",NA,"0902024C",3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"13634",6,"0903001C",3,1,5,-1,2,2,1,-1,71.97,18,NA,28000,-1,-1,-1,1,1,NA,NA,NA,2
"13635",0,"0903002C",3,2,8,43.69,2,2,1,16,71.67,18,12,1e+05,-1,3,4,1,1,NA,NA,4,1
"13636",0,"0903003C",3,2,1,32.22,2,2,4,10,68.53,13,NA,70000,-1,3,3,1,1,NA,NA,NA,0
"13637",6,"0903005C",3,1,3,16.75,2,1,2,13,70.8,13,6,40000,-1,1,0,1,1,NA,NA,NA,0
"13638",3,"0903006C",3,1,1,25.01,2,2,2,9,62.77,22,13,95000,-1,2,1,1,1,9,9,2,0
"13639",NA,"0903007C",3,1,2,14.49,NA,NA,NA,7,67,NA,NA,NA,-1,1,0,1,1,NA,NA,NA,NA
"13640",6,"0903008C",3,1,3,25.86,2,1,2,15,64.4,16,10,70000,-1,2,3,1,1,9,-9,3,0
"13641",0,"0903009C",3,1,1,21.12,2,2,1,16,68.67,17,7,35000,-1,1,0,1,1,NA,NA,NA,3
"13642",0,"0903010C",3,2,1,28.69,2,2,1,16,70.83,12,NA,160000,-1,2,3,1,1,NA,NA,NA,1
"13643",0,"0903011C",3,1,1,36.08,2,2,1,15,71.67,20,NA,40000,-1,3,4,1,1,NA,NA,NA,1
"13644",6,"0903012C",3,2,1,47.53,2,2,3,16,69.07,18,13,2e+05,-1,4,2,1,1,9,9,4,2
"13645",6,"0903013C",3,2,1,16.87,2,2,3,14,65.7,16,NA,28000,-1,1,0,1,1,NA,NA,NA,1
"13646",6,"0903014C",3,1,1,40.61,2,2,1,14,68.43,18,NA,125000,-1,3,3,1,1,NA,NA,NA,2
"13647",0,"0903015C",3,1,2,25.03,1,2,1,16,64.23,18,NA,40000,-1,2,1,1,1,NA,NA,NA,1
"13648",6,"0903016C",3,1,1,40.77,2,2,1,-9,72.4,18,NA,150000,-1,3,1,1,1,NA,NA,NA,1
"13649",NA,"0903017C",3,1,1,NA,NA,NA,NA,NA,-9,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"13650",6,"0903018C",3,1,1,32.34,2,2,1,15,71.97,16,NA,240000,-1,3,3,1,1,NA,NA,NA,2
"13651",6,"0903019C",3,1,1,18.12,2,2,1,15,70.43,16,NA,82000,-1,1,0,1,1,NA,NA,NA,2
"13652",7,"0903020C",3,1,1,18.02,2,2,1,14,63.83,18,13,150000,-1,1,1,1,1,8,-9,3,1
"13653",6,"0903021C",3,2,1,27.52,2,2,1,16,67.17,16,12,110000,-1,2,3,1,1,NA,NA,4,1
"13654",6,"0903022C",3,2,1,25.95,2,2,2,14,62.87,18,13,90000,-1,2,2,1,1,NA,NA,4,0
"13655",6,"0903023C",3,2,4,25.53,2,1,2,15,67.33,13,NA,88000,-1,2,-9,1,1,NA,NA,NA,0
"13656",0,"0903024C",3,1,1,33.26,2,2,1,9,74.17,18,NA,70000,NA,3,3,1,1,NA,NA,NA,3
"13657",2,"0905001C",3,2,5,20.78,2,2,1,10,64.83,13,10,65000,1,1,1,1,1,NA,NA,NA,1
"13658",6,"0905002C",3,2,5,20.9,2,2,1,12,57.07,16,10,65000,1,1,1,1,1,9,9,4,1
"13659",NA,"0905003C",3,1,1,25.81,2,2,NA,12,61.4,NA,NA,40000,NA,2,2,1,1,NA,NA,NA,NA
"13660",6,"0905004C",3,1,1,27.53,2,2,1,17,79,17,11,98000,1,2,3,1,1,NA,NA,NA,2
"13661",0,"0905005C",3,1,1,17.66,2,2,1,5,75.97,16,9,41000,3,0,1,1,1,6,4,3,1
"13662",3,"0905006C",3,1,1,20.3,2,2,1,15,61.13,20,NA,75000,1,1,1,1,1,NA,NA,NA,1
"13663",0,"0905007C",3,2,1,25.89,2,2,1,17,65.57,16,12,126000,1,2,-9,1,1,NA,NA,NA,1
"13664",6,"0905008C",3,1,1,29.13,2,2,1,11,68.57,17,10,30000,1,2,2,1,1,8,7,4,3
"13665",6,"0905010C",3,2,1,24.95,2,2,1,14,66.5,12,8,40000,1,2,2,1,1,NA,NA,NA,1
"13666",1,"0905011C",3,2,4,23.17,2,1,1,9,64.83,18,NA,36000,3,1,1,1,1,NA,NA,NA,2
"13667",0,"0905012C",3,2,1,21.58,2,2,1,16,64.93,18,9,50000,1,1,-9,1,1,NA,NA,NA,1
"13668",6,"0905013C",3,1,1,23.46,2,2,1,15,77.63,16,10,45000,1,2,3,1,1,NA,NA,NA,1
"13669",6,"0905014C",3,1,1,15.29,2,2,2,8,64.1,18,NA,60000,3,0,1,1,1,NA,NA,NA,0
"13670",6,"0905015C",3,1,2,12.58,1,2,4,4,67.33,18,NA,1e+05,3,0,0,1,1,NA,NA,NA,0
"13671",1,"0905016C",3,1,3,27.36,2,1,3,13,74.9,17,5,38000,3,2,1,1,1,NA,NA,NA,1
"13672",5,"0906001C",3,1,2,31.17,1,2,1,13,72.67,11,4,18000,4,3,3,-9,-9,8,7,4,1
"13673",5,"0906002C",3,1,4,16.9,2,1,1,11,64.67,6,4,20000,2,1,-1,-9,-9,NA,NA,NA,1
"13674",6,"0906004C",3,2,4,16.04,2,1,1,9,73.27,8,1,5000,4,1,0,-9,-9,NA,NA,3,3
"13675",5,"0906006C",3,2,4,24.26,2,1,2,11,70.37,10,3,8000,3,2,0,-9,-9,5,6,3,0
"13676",5,"0906007C",3,1,3,17.84,2,1,1,16,68.77,15,4,17000,2,1,-1,-9,-9,5,7,3,2
"13677",2,"0906008C",3,1,3,28.66,2,1,1,16,70.03,17,10,50000,4,2,0,-9,-9,9,9,5,1
"13678",7,"0906009C",3,1,4,28.08,2,1,5,17,69,20,NA,80000,3,2,3,-9,-9,NA,NA,NA,1
"13679",6,"0906010C",3,2,4,27.11,2,1,1,13,72.5,10,7,33000,4,2,2,-9,-9,NA,NA,NA,1
"13680",8,"0906011C",3,2,4,29.27,2,1,1,16,70.87,13,11,90000,3,2,3,-9,-9,7,9,3,2
"13681",NA,"0906012C",3,1,1,38.41,2,2,NA,15,72.53,NA,NA,48000,4,3,2,-9,-9,NA,NA,NA,NA
"13682",-9,"0906013C",3,1,3,31.84,1,1,5,17,74.63,13,NA,40000,3,3,1,-9,-9,NA,NA,NA,1
"13683",6,"0906014C",3,2,3,31.4,2,1,2,13,67.5,14,5,40000,4,3,2,-9,-9,NA,NA,NA,0
"13684",0,"0906015C",3,2,1,40.76,2,2,1,17,72.53,18,9,50000,4,3,3,-9,-9,NA,NA,NA,3
"13685",2,"0906016C",3,2,1,28.9,2,2,2,13,71.03,15,4,44000,3,2,3,-9,-9,NA,NA,NA,0
"13686",6,"0906017C",3,1,1,24.84,2,2,1,16,74.2,15,10,60000,3,2,-9,-9,-9,NA,NA,NA,1
"13687",5,"0906019C",3,2,1,24.29,2,2,1,14,70.67,13,7,29000,3,1,3,-9,-9,NA,NA,NA,2
"13688",6,"0906020C",3,1,1,25.39,2,2,1,15,75.17,13,11,109000,-9,2,1,-9,-9,NA,NA,NA,1
"13689",0,"0906021C",3,2,4,25.46,2,1,1,14,65.5,7,NA,28000,-9,2,3,-9,-9,NA,NA,NA,2
"13690",0,"0906022C",3,1,4,14.83,2,1,1,11,64.23,6,6,65000,2,0,-1,-9,-9,7,8,5,2
"13691",6,"0906023C",3,1,1,15.52,2,2,1,14,72.17,10,8,17000,4,1,0,-9,-9,NA,NA,NA,1
"13692",0,"0906024C",3,2,4,36.1,2,1,1,11,63.07,18,11,70000,-9,2,3,-9,-9,9,9,5,3
"13693",4,"0907001C",3,1,1,48.88,2,2,1,17,72.7,17,10,57000,4,4,3,1,2,8,8,4,1
"13694",6,"0907002C",3,1,1,19.72,2,2,3,14,64.17,13,8,29000,4,1,0,1,2,6,6,3,1
"13695",2,"0907003C",3,1,1,15.8,2,2,1,9,68.4,11,3,15000,4,0,0,1,2,NA,NA,NA,1
"13696",1,"0907004C",3,1,1,24.54,2,2,1,11,64.17,15,12,8500,4,1,1,1,2,NA,NA,NA,2
"13697",6,"0907005C",3,2,4,28.1,2,1,1,15,73.03,6,NA,18000,NA,2,3,1,2,NA,NA,NA,1
"13698",6,"0907006C",3,1,1,38.1,2,2,1,14,63.23,13,6,56000,4,-9,3,1,2,7,9,4,5
"13699",6,"0907007C",3,1,2,36.84,1,2,3,17,72.93,11,10,60000,4,3,3,1,2,8,8,3,1
"13700",6,"0907008C",3,1,1,52.01,2,2,1,14,65.73,16,NA,120000,4,3,-9,1,2,NA,NA,NA,1
"13701",4,"0907009C",3,1,1,27.93,2,2,1,14,72.37,18,11,60000,4,2,2,1,2,9,9,4,1
"13702",1,"0907010C",3,1,4,25.34,2,1,4,13,66,13,10,75000,4,2,1,1,2,7,7,4,0
"13703",6,"0907011C",3,1,4,21.62,2,1,1,14,68.93,13,8,30000,4,1,-9,1,2,7,7,4,2
"13704",6,"0907012C",3,1,1,28.89,2,2,1,14,67.07,17,NA,35000,4,2,2,1,2,NA,NA,NA,2
"13705",6,"0907013C",3,2,3,28.86,2,1,1,15,73.93,20,9,60000,4,2,3,1,2,7,9,4,2
"13706",1,"0907014C",3,2,1,29.97,2,2,1,14,73,13,NA,48000,NA,2,1,1,2,NA,NA,NA,1
"13707",0,"0907015C",3,2,1,20.47,2,2,1,13,64.1,9,5,18000,4,1,1,1,2,9,9,3,1
"13708",-9,"0907016C",3,2,2,22.42,1,2,3,11,72.97,13,4,20000,4,2,-9,1,2,NA,NA,NA,1
"13709",6,"0907017C",3,1,3,25.02,2,1,2,11,70.03,13,NA,29000,NA,2,2,1,2,NA,NA,NA,0
"13710",6,"0907018C",3,2,1,36.25,2,2,1,17,71.33,13,8,32000,4,3,2,1,2,NA,NA,NA,1
"13711",5,"0907019C",3,2,2,20.06,1,2,3,15,72.47,13,1,2000,4,1,1,1,2,9,-9,3,2
"13712",4,"0907020C",3,2,1,27.85,2,2,1,13,70.63,13,9,50000,4,1,2,1,2,NA,NA,NA,1
"13713",2,"0907022C",3,1,2,27.85,1,2,1,15,75.07,16,NA,37000,4,2,1,1,2,NA,NA,3,1
"13714",0,"0907023C",3,1,3,-9,2,1,5,0,79,17,3,11000,4,-9,0,1,2,NA,NA,NA,0
"13715",0,"0907024C",3,1,4,17.01,2,1,1,9,64.2,9,4,12000,4,0,-1,1,2,9,8,4,1
"13716",6,"0908001C",3,2,3,26.99,2,1,3,13,67.03,13,4,15000,NA,2,3,1,1,NA,NA,NA,1
"13717",NA,"0908003C",3,1,8,NA,1,2,NA,NA,-9,NA,13,2e+05,NA,NA,NA,1,1,NA,NA,NA,NA
"13718",0,"0908004C",3,2,1,29.54,2,2,1,14,74.63,16,9,45000,3,2,3,1,1,NA,NA,NA,2
"13719",6,"0908005C",3,1,1,42.11,2,2,1,12,72.5,13,13,210000,3,3,3,1,1,9,9,4,2
"13720",2,"0908006C",3,1,3,28.45,2,1,3,14,73.77,11,4,20400,3,2,0,1,1,NA,NA,NA,2
"13721",6,"0908007C",3,1,1,27,2,2,1,11,67.23,15,8,30000,3,2,-9,1,1,8,-9,4,1
"13722",0,"0908008C",3,2,4,27.86,2,1,1,14,72.33,10,11,221000,3,2,1,1,1,8,8,3,4
"13723",NA,"0908009C",3,1,2,15.74,1,2,NA,14,70.3,NA,5,5000,3,1,0,1,1,NA,NA,NA,NA
"13724",6,"0908010C",3,1,1,38.5,2,2,1,13,73.93,16,10,90000,3,3,3,1,1,NA,NA,NA,1
"13725",6,"0908011C",3,1,1,15.93,2,2,1,10,68.27,10,8,16000,3,1,0,1,1,5,4,2,3
"13726",2,"0908012C",3,1,1,21.36,2,2,1,11,65.8,13,6,40000,3,1,1,1,1,8,7,3,1
"13727",0,"0908013C",3,1,1,30.4,2,2,1,10,66.57,13,9,24000,3,3,1,1,1,8,6,3,1
"13728",2,"0908014C",3,2,1,32.38,2,2,1,14,70.97,16,9,21000,4,2,3,1,1,NA,NA,NA,1
"13729",1,"0908015C",3,1,4,17.17,2,1,3,14,66.6,11,5,33000,3,1,0,1,1,NA,NA,NA,3
"13730",6,"0908016C",3,1,1,28.31,2,2,1,13,68.8,13,8,34000,3,2,1,1,1,NA,NA,NA,1
"13731",4,"0908017C",3,1,1,24.35,2,2,1,11,75.9,17,8,40000,3,2,0,1,1,NA,NA,3,1
"13732",0,"0908018C",3,2,1,15.36,2,2,1,7,79,11,4,20000,3,1,0,1,1,NA,NA,NA,2
"13733",0,"0908019C",3,1,4,15.77,2,1,1,9,66.83,9,9,60000,3,1,0,1,1,NA,NA,3,1
"13734",6,"0908020C",3,1,1,20.14,2,2,1,8,65.97,13,9,24000,3,1,0,1,1,8,6,2,4
"13735",0,"0908021C",3,1,2,16.76,1,2,2,9,66.2,13,9,65000,3,1,0,1,1,6,6,3,0
"13736",6,"0908022C",3,1,1,15.03,2,2,1,9,69.63,18,11,95000,3,1,0,1,1,8,7,4,2
"13737",0,"0908023C",3,1,1,18.2,2,2,1,4,74.1,13,6,24000,3,1,1,1,1,NA,NA,NA,3
"13738",NA,"0908024C",3,2,1,15.8,NA,NA,NA,5,72.47,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA
"13739",0,"0909001C",3,2,4,-9,2,1,1,-9,69.17,13,2,9000,4,-9,-9,1,1,NA,NA,NA,2
"13740",4,"0909002C",3,2,4,17.69,2,1,1,11,64.7,9,3,19000,4,1,-1,1,1,6,5,3,2
"13741",2,"0909003C",3,2,1,15,2,2,1,15,69.4,16,7,85000,4,0,0,1,1,NA,NA,3,4
"13742",5,"0909004C",3,2,2,19.13,1,2,1,14,68.33,-7,11,84000,4,1,0,1,1,NA,NA,NA,1
"13743",7,"0909005C",3,2,4,13.55,2,1,1,9,62.37,3,5,12000,4,0,-1,1,1,NA,NA,3,2
"13744",0,"0909006C",3,2,1,12.84,2,2,3,6,63.97,15,2,7200,4,0,0,1,1,5,5,NA,1
"13745",2,"0909007C",3,1,4,17.41,2,1,1,12,71.07,13,6,39000,4,1,0,1,1,8,4,3,2
"13746",NA,"0909008C",3,1,4,25.65,2,1,NA,17,71.87,NA,3,10000,4,2,3,1,1,NA,NA,NA,NA
"13747",7,"0909009C",3,1,1,19.63,2,2,1,10,63.93,13,9,50000,4,1,0,1,1,-9,7,3,1
"13748",6,"0909010C",3,2,4,11.79,2,1,1,2,79,9,7,35000,4,0,-1,1,1,NA,NA,NA,1
"13749",2,"0909011C",3,2,4,16.37,2,1,3,6,64.77,12,9,42000,4,1,0,1,1,6,6,NA,1
"13750",6,"0909012C",3,1,1,31.56,2,2,1,10,66.47,17,6,40000,4,3,0,1,1,8,7,4,2
"13751",4,"0909013C",3,2,4,25.6,2,1,3,13,64.57,9,NA,17000,4,2,-1,1,1,NA,NA,NA,2
"13752",NA,"0909014C",3,2,3,20.79,NA,NA,NA,16,64.83,NA,9,NA,4,1,3,1,1,8,8,NA,NA
"13753",1,"0909015C",3,2,4,21.14,2,1,1,10,69.73,6,4,12000,4,1,-1,1,1,7,7,3,3
"13754",4,"0909016C",3,2,1,14.79,2,2,1,9,63.33,16,9,49000,4,1,0,1,1,6,6,4,1
"13755",0,"0909017C",3,1,4,23.62,2,1,1,15,74.5,3,6,1700,4,1,1,1,1,8,9,5,1
"13756",4,"0909018C",3,2,4,17.87,2,1,1,10,70.9,7,3,14000,4,1,0,1,1,7,8,3,2
"13757",5,"0909019C",3,2,4,26.26,2,1,3,16,73.83,13,6,22000,4,2,0,1,1,8,9,3,4
"13758",NA,"0909020C",3,1,4,14.34,2,1,NA,7,64.57,NA,4,18000,4,1,-1,1,1,6,4,3,NA
"13759",6,"0909021C",3,1,1,29.47,2,2,1,17,68.53,13,NA,50000,NA,2,3,1,1,NA,NA,NA,1
"13760",0,"0909022C",3,1,4,16.22,2,1,1,13,71.47,1,2,8000,4,0,-1,1,1,7,6,4,6
"13761",6,"0909023C",3,1,4,20.24,2,1,1,12,66.07,13,6,34000,4,1,1,1,1,9,7,5,1
"13762",6,"0909024C",3,1,1,23.42,2,2,1,15,63.53,18,11,75000,4,2,0,1,1,7,8,3,1
"13763",4,"0911001C",3,2,5,18.01,2,2,1,10,69.93,13,5,18000,4,1,0,4,2,NA,NA,3,3
"13764",2,"0911002C",3,2,4,25.25,2,1,3,13,63.27,15,8,36000,4,2,3,4,2,NA,NA,NA,1
"13765",4,"0911003C",3,1,1,35.18,2,2,3,-9,71.83,18,9,30000,4,4,1,4,2,7,6,3,1
"13766",0,"0911004C",3,2,1,25.98,2,2,1,11,67,13,5,25000,4,2,1,4,2,NA,NA,NA,1
"13767",NA,"0911005C",3,2,1,24.34,NA,NA,NA,16,68.57,NA,NA,NA,4,2,1,4,2,NA,NA,NA,NA
"13768",0,"0911006C",3,1,1,NA,2,2,1,NA,-9,9,NA,72000,NA,NA,NA,4,2,NA,NA,NA,6
"13769",0,"0911007C",3,2,1,17.18,2,2,1,14,69.67,13,9,40000,4,1,0,4,2,NA,NA,NA,2
"13770",7,"0911009C",3,2,3,20.68,1,1,4,13,68.47,16,9,12000,4,2,1,4,2,NA,NA,NA,0
"13771",8,"0911010C",3,1,1,14.15,2,2,2,8,71.4,13,9,38000,4,0,0,4,2,NA,NA,NA,0
"13772",6,"0911011C",3,2,3,27.38,1,1,1,13,67.9,19,8,58000,4,2,0,4,2,7,7,4,1
"13773",2,"0911012C",3,2,1,20.04,2,2,3,9,69.9,14,6,28000,4,1,0,4,2,6,6,3,1
"13774",6,"0911013C",3,1,4,26.11,2,1,1,8,64.6,11,5,24000,4,2,3,4,2,NA,NA,NA,2
"13775",5,"0911014C",3,2,4,NA,2,1,3,NA,-9,11,2,7000,NA,NA,NA,4,2,NA,NA,NA,2
"13776",5,"0911015C",3,1,4,24.44,2,1,1,9,65.03,9,5,23000,4,2,3,4,2,7,7,4,1
"13777",NA,"0911017C",3,1,4,19.79,2,1,NA,4,72.77,NA,5,24000,NA,1,1,4,2,NA,NA,NA,NA
"13778",2,"0911018C",3,2,4,14.13,2,1,4,13,63.47,12,6,2800,4,0,0,4,2,5,6,3,0
"13779",0,"0911019C",3,1,4,21.47,2,1,1,15,65.63,8,9,35000,4,1,0,4,2,9,9,4,1
"13780",1,"0911020C",3,1,2,22.17,1,2,4,14,71.67,13,4,18000,4,1,0,4,2,6,7,2,0
"13781",2,"0911021C",3,1,1,13.46,2,2,1,12,63.37,13,4,20000,4,0,0,4,2,5,3,2,2
"13782",6,"0911022C",3,1,1,24.69,2,2,1,13,70.63,16,10,45000,4,2,3,4,2,7,8,4,1
"13783",6,"0911023C",3,2,1,16.99,2,2,1,8,67.17,13,8,38000,4,1,1,4,2,NA,NA,NA,1
"13784",0,"0911024C",3,2,1,39.07,2,2,1,13,69.53,20,8,45000,4,3,3,4,2,9,8,4,3
